,TC,IMPORTE,IVA,RET ISR,RET IVA,TOTAL MX,TOTAL SAT,Columna1
3263,1.0,2784.0,445.44,0.0,0.0,3229.44,3229.44,0.0
3264,1.0,900.0,144.0,0.0,0.0,1044.0,1044.0,0.0
3265,1.0,273.59,43.77,0.0,0.0,317.35999999999996,317.36,0.0
3266,1.0,1480.0,236.8,0.0,0.0,1716.8,1716.8,0.0
3267,1.0,36.56,5.85,0.0,0.0,42.410000000000004,42.41,0.0
3268,1.0,884.5,141.52,0.0,0.0,1026.02,1026.02,0.0
3269,1.0,2429.7998379541914,426.2730216814529,0.0,24.141777845777234,2723.456093561184,3027.020691537761,0.0
3270,1.0,7595.28,1215.25,0.0,0.0,8810.529999999999,8810.53,0.0
3271,1.0,1100.0,176.0,0.0,0.0,1276.0,1276.0,0.0
3272,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3273,1.0,4554.0,728.64,0.0,0.0,5282.64,5282.64,0.0
3274,1.0,9390.26,1502.44,0.0,563.42,10329.28,10329.28,0.0
3275,1.0,1950.0,312.0,0.0,0.0,2262.0,2262.0,0.0
3276,1.0,15285.1,2445.62,0.0,917.11,16813.61,16813.61,0.0
3277,1.0,1037.0,0.0,0.0,0.0,1037.0,1037.0,0.0
3278,1.0,900.0,144.0,0.0,0.0,1044.0,1044.0,0.0
3279,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3280,1.0,173.12,26.88,0.0,0.0,200.0,200.0,0.0
3281,1.0,1888.8,302.22,0.0,0.0,2191.02,2191.02,0.0
3282,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3283,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3284,1.0,239.89,38.39,0.0,0.0,278.28,278.28,0.0
3285,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3286,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3287,1.0,19395.38,3103.26,0.0,24.141777845777234,21334.92,21334.92,0.0
3288,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3289,1.0,-209.08,-33.45,0.0,-12.54,-229.99000000000004,-229.99,0.0
3290,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3291,1.0,148.0,0.0,0.0,0.0,148.0,148.0,0.0
3292,1.0,185.76,29.72,0.0,0.0,215.48,215.48,0.0
3293,1.0,87.42,13.99,0.0,0.0,101.41,101.41,0.0
3294,1.0,6707.62,1073.22,0.0,0.0,7780.84,7780.84,0.0
3295,1.0,8742.14,0.0,0.0,0.0,8742.14,8742.14,0.0
3296,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3297,1.0,6660.0,1065.6,666.0,710.4,6349.200000000001,6349.2,0.0
3298,1.0,1965.6,314.5,0.0,0.0,2280.1,2280.1,0.0
3299,1.0,15000.0,2400.0,0.0,0.0,17400.0,17400.0,0.0
3300,1.0,44.09,7.05,0.0,0.0,51.14,51.14,0.0
3301,1.0,2445.07,391.21,0.0,0.0,2836.28,2836.28,0.0
3302,1.0,1584.0,253.44,0.0,0.0,1837.44,1837.44,0.0
3303,1.0,343.96000000000004,55.03,0.0,0.0,398.99,398.99,0.0
3304,1.0,1919.5,307.12,0.0,0.0,2226.62,2226.62,0.0
3305,1.0,24.14,3.86,0.0,0.0,28.0,28.0,0.0
3306,1.0,9390.26,1502.44,0.0,563.42,10329.28,10329.28,0.0
3307,1.0,15285.1,2445.62,0.0,917.11,16813.61,16813.61,0.0
3308,1.0,850.0,136.0,0.0,0.0,986.0,986.0,0.0
3309,1.0,2429.7998379541914,4800.0,3.4901957241794643,24.141777845777234,2723.456093561184,28600.0,0.0
3310,1.0,11.47,1.83,0.0,0.0,13.3,13.3,0.0
3311,1.0,19413.23,3106.12,0.0,24.141777845777234,21354.559999999998,21354.56,0.0
3312,1.0,397.7,63.63,0.0,0.0,461.33,461.33,0.0
3313,1.0,1080.81,172.93,0.0,0.0,1253.74,1253.74,0.0
3314,1.0,21.73,3.48,0.0,0.0,25.21,25.21,0.0
3315,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3316,1.0,-18.1,-2.9,0.0,0.0,-21.0,-21.0,0.0
3317,1.0,4080.48,22.07,0.0,0.0,4102.55,4102.55,0.0
3318,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3319,1.0,1436.8600000000001,229.89,0.0,0.0,1666.75,1666.75,0.0
3320,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3321,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3322,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3323,1.0,2322.17,0.0,0.0,0.0,2322.17,2322.17,0.0
3324,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3325,1.0,2275.0,364.0,0.0,0.0,2639.0,2639.0,0.0
3326,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3327,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3328,1.0,1955.0,312.8,0.0,0.0,2267.8,2267.8,0.0
3329,1.0,8029.8,1284.77,0.0,481.79,8832.779999999999,8832.78,0.0
3330,1.0,15972.36,2555.58,0.0,24.141777845777234,17569.600000000002,17569.6,0.0
3331,1.0,2792.14,446.76,0.0,0.0,3238.8999999999996,3238.9,0.0
3332,1.0,16799.87,2687.98,0.0,24.141777845777234,18479.859999999997,18479.86,0.0
3333,1.0,703.54,112.57,0.0,0.0,816.1099999999999,816.11,0.0
3334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3335,1.0,2429.7998379541914,426.2730216814529,0.0,0.0,2723.456093561184,3027.020691537761,0.0
3336,1.0,799.65,127.95,0.0,0.0,927.6,927.6,0.0
3337,1.0,129.79,20.21,0.0,0.0,150.0,150.0,0.0
3338,1.0,2284.8,365.57,0.0,0.0,2650.3700000000003,2650.37,0.0
3339,1.0,163.79,26.21,0.0,0.0,190.0,190.0,0.0
3340,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3341,1.0,14889.29,0.0,0.0,0.0,14889.29,14889.29,0.0
